id,label
CL:1000550,kidney papillary duct principal epithelial cell
CL:1000596,inner renal cortex cell
CL:1000597,papillary tips cell
CL:1000600,lower urinary tract cell
CL:1000601,ureteral cell
CL:1000606,kidney nerve cell
CL:1000612,kidney corpuscule cell
CL:1000615,kidney cortex tubule cell
CL:1000616,kidney outer medulla cell
CL:1000617,kidney inner medulla cell
CL:1000618,juxtaglomerular complex cell
CL:1000681,kidney cortex interstitial cell
CL:1000682,kidney medulla interstitial cell
CL:1000691,kidney interstitial myofibroblast
CL:1000692,kidney interstitial fibroblast
CL:1000693,kidney interstitial fibrocyte
CL:1000695,kidney interstitial alternatively activated macrophage
CL:1000696,kidney interstitial inflammatory macrophage
CL:1000697,kidney interstitial suppressor macrophage
CL:1000698,kidney resident macrophage
CL:1000699,kidney resident dendritic cell
CL:1000702,kidney pelvis smooth muscle cell
CL:1000703,kidney pelvis urothelial cell
CL:1000706,ureter urothelial cell
CL:1000708,ureter adventitial cell
CL:1000714,kidney cortex collecting duct principal cell
CL:1000715,kidney cortex collecting duct intercalated cell
CL:1000716,kidney outer medulla collecting duct principal cell
CL:1000717,kidney outer medulla collecting duct intercalated cell
CL:1000718,kidney inner medulla collecting duct principal cell
CL:1000719,kidney inner medulla collecting duct intercalated cell
CL:1000720,kidney papillary duct intercalated cell
CL:1000721,kidney papillary duct principal cell
CL:1000742,glomerular mesangial cell
CL:1000746,glomerular cell
CL:1000768,kidney connecting tubule epithelial cell
CL:1000803,kidney inner medulla interstitial cell
CL:1000804,kidney outer medulla interstitial cell
CL:1000838,kidney proximal convoluted tubule epithelial cell
CL:1000839,kidney proximal straight tubule epithelial cell
CL:1000849,kidney distal convoluted tubule epithelial cell
CL:1000850,macula densa epithelial cell
CL:1000854,kidney blood vessel cell
CL:1000891,kidney arterial blood vessel cell
CL:1000892,kidney capillary endothelial cell
CL:1000893,kidney venous blood vessel cell
CL:1000909,kidney loop of Henle epithelial cell
CL:1000979,ureter smooth muscle cell
CL:1001005,glomerular capillary endothelial cell
CL:1001006,kidney afferent arteriole cell
CL:1001009,kidney efferent arteriole cell
CL:1001016,kidney loop of Henle ascending limb epithelial cell
CL:1001021,kidney loop of Henle descending limb epithelial cell
CL:1001033,peritubular capillary endothelial cell
CL:1001036,vasa recta cell
CL:1001045,kidney cortex artery cell
CL:1001052,kidney cortex vein cell
CL:1001064,kidney artery smooth muscle cell
CL:1001066,kidney arteriole smooth muscle cell
CL:1001068,kidney venous system smooth muscle cell
CL:1001096,kidney afferent arteriole endothelial cell
CL:1001097,kidney afferent arteriole smooth muscle cell
CL:1001099,kidney efferent arteriole endothelial cell
CL:1001100,kidney efferent arteriole smooth muscle cell
CL:1001106,kidney loop of Henle thick ascending limb epithelial cell
CL:1001107,kidney loop of Henle thin ascending limb epithelial cell
CL:1001108,kidney loop of Henle medullary thick ascending limb epithelial cell
CL:1001109,kidney loop of Henle cortical thick ascending limb epithelial cell
CL:1001111,kidney loop of Henle thin descending limb epithelial cell
CL:1001123,kidney outer medulla peritubular capillary cell
CL:1001124,kidney cortex peritubular capillary cell
CL:1001126,inner renal medulla vasa recta cell
CL:1001127,outer renal medulla vasa recta cell
CL:1001131,vasa recta ascending limb cell
CL:1001135,arcuate artery cell
CL:1001138,interlobular artery cell
CL:1001142,arcuate vein cell
CL:1001145,interlobular vein cell
CL:1001209,inner medulla vasa recta ascending limb cell
CL:1001210,outer medulla vasa recta ascending limb cell
CL:1001213,arcuate artery endothelial cell
CL:1001214,arcuate artery smooth muscle cell
CL:1001216,interlobulary artery endothelial cell
CL:1001217,interlobulary artery smooth muscle cell
CL:1001220,arcuate vein endothelial cell
CL:1001221,arcuate vein smooth muscle cell
CL:1001223,interlobulary vein endothelial cell
CL:1001224,interlobulary vein smooth muscle cell
CL:1001225,kidney collecting duct cell
CL:1001285,vasa recta descending limb cell
CL:1001286,inner medulla vasa recta descending limb cell
CL:1001287,outer medulla vasa recta descending limb cell
CL:1001318,renal interstitial pericyte
CL:1001319,bladder cell
CL:1001320,urethra cell
CL:1001428,bladder urothelial cell
CL:1001430,urethra urothelial cell
CL:1001431,kidney collecting duct principal cell
CL:1001432,kidney collecting duct intercalated cell
CL:1001433,epithelial cell of exocrine pancreas
CL:1001434,olfactory bulb interneuron
CL:1001435,periglomerular cell
CL:1001436,hair-tylotrich neuron
CL:1001437,hair-down neuron
CL:1001451,sensory neuron of dorsal root ganglion
CL:1001474,medium spiny neuron
CL:1001502,mitral cell
CL:1001503,olfactory bulb tufted cell
CL:1001505,parvocellular neurosecretory cell
CL:1001509,glycinergic neuron
CL:1001516,intestinal enteroendocrine cell
CL:1001517,stomach enteroendocrine cell
CL:1001561,vomeronasal sensory neuron
CL:1001567,lung endothelial cell
CL:1001568,pulmonary artery endothelial cell
CL:1001569,hippocampal interneuron
CL:1001571,hippocampal pyramidal neuron
CL:1001572,colon endothelial cell
CL:1001573,nasopharyngeal epithelial cell
CL:1001575,uterine cervix squamous cell
CL:1001576,oral mucosa squamous cell
CL:1001577,tonsil squamous cell
CL:1001578,vagina squamous cell
CL:1001579,cerebral cortex glial cell
CL:1001580,hippocampal glial cell
CL:1001581,lateral ventricle glial cell
CL:1001582,lateral ventricle neuron
CL:1001585,appendix glandular cell
CL:1001586,mammary gland glandular cell
CL:1001587,uterine cervix glandular cell
CL:1001588,colon glandular cell
CL:1001589,duodenum glandular cell
CL:1001590,epididymis glandular cell
CL:1001591,oviduct glandular cell
CL:1001592,gallbladder glandular cell
CL:1001593,parathyroid glandular cell
CL:1001595,rectum glandular cell
CL:1001596,salivary gland glandular cell
CL:1001597,seminal vesicle glandular cell
CL:1001598,small intestine glandular cell
CL:1001599,pancreas exocrine glandular cell
CL:1001601,adrenal gland glandular cell
CL:1001602,cerebral cortex endothelial cell
CL:1001603,lung macrophage
CL:1001606,foreskin keratinocyte
CL:1001607,articular chondrocyte
CL:1001608,foreskin fibroblast
CL:1001609,muscle fibroblast
CL:1001610,bone marrow hematopoietic cell
CL:1001611,cerebellar neuron
CL:2000000,epidermal melanocyte
CL:2000001,peripheral blood mononuclear cell
CL:2000002,decidual cell
CL:2000004,pituitary gland cell
CL:2000005,brain macroglial cell
CL:2000006,tonsil germinal center B cell
CL:2000007,articular chondrocyte of knee joint
CL:2000008,microvascular endothelial cell
CL:2000010,dermis blood vessel endothelial cell
CL:2000011,dermis lymphatic vessel endothelial cell
CL:2000012,fibroblast of pedal digit skin
CL:2000013,fibroblast of skin of abdomen
CL:2000014,fibroblast of upper leg skin
CL:2000015,fibroblast of arm
CL:2000016,lung microvascular endothelial cell
CL:2000017,fibroblast of peridontal ligament
CL:2000018,endothelial cell of coronary artery
CL:2000019,compound eye photoreceptor cell
CL:2000020,inner cell mass cell
CL:2000021,sebaceous gland cell
CL:2000022,cardiac septum cell
CL:2000023,spinal cord ventral column interneuron
CL:2000024,spinal cord medial motor column neuron
CL:2000025,spinal cord oligodendrocyte
CL:2000027,cerebellum basket cell
CL:2000028,cerebellum glutamatergic neuron
CL:2000029,central nervous system neuron
CL:2000030,hypothalamus cell
CL:2000031,lateral line ganglion neuron
CL:2000032,peripheral nervous system neuron
CL:2000033,limb basal cell of epidermis
CL:2000034,anterior lateral line neuromast hair cell
CL:2000035,anterior lateral line neuromast mantle cell
CL:2000036,anterior lateral line neuromast supporting cell
CL:2000037,posterior lateral line neuromast hair cell
CL:2000038,posterior lateral line neuromast mantle cell
CL:2000039,posterior lateral line neuromast supporting cell
CL:2000040,bladder microvascular endothelial cell
CL:2000041,dermis microvascular lymphatic vessel endothelial cell
CL:2000042,embryonic fibroblast
CL:2000043,brain pericyte
CL:2000044,brain microvascular endothelial cell
CL:2000045,foreskin melanocyte
CL:2000046,ventricular cardiac muscle cell
CL:2000047,brainstem motor neuron
CL:2000048,anterior horn motor neuron
CL:2000049,primary motor cortex pyramidal cell
CL:2000051,splenic fibroblast
CL:2000052,umbilical artery endothelial cell
CL:2000053,splenic endothelial cell
CL:2000054,hepatic pit cell
CL:2000055,liver dendritic cell
CL:2000056,Meynert cell
CL:2000057,femural osteoblast
CL:2000058,calvarial osteoblast
CL:2000059,prostate gland microvascular endothelial cell
CL:2000060,placental villous trophoblast
CL:2000061,placental amniotic mesenchymal stromal cell
CL:2000062,placental villus capillary endothelial cell
CL:2000063,ovarian fibroblast
CL:2000064,ovarian surface epithelial cell
CL:2000065,ovarian microvascular endothelial cell
CL:2000066,cardiac ventricle fibroblast
CL:2000067,cardiac atrium fibroblast
CL:2000068,pericardium fibroblast
CL:2000069,gallbladder fibroblast
CL:2000070,optic choroid fibroblast
CL:2000071,mammary microvascular endothelial cell
CL:2000072,adipose microvascular endothelial cell
CL:2000073,migratory cardiac neural crest cell
CL:2000074,splenocyte
CL:2000075,anterior visceral endoderm cell
CL:2000076,hindlimb stylopod vein endothelial cell
CL:2000077,skeletal muscle tissue of pectoralis major striated muscle cell
CL:2000078,placental pericyte
CL:2000079,mesenchymal stem cell of femoral bone marrow
CL:2000080,mesenchymal stem cell of abdominal adipose tissue
CL:2000081,melanocyte of skin of face
CL:2000082,melanocyte of foreskin
CL:2000083,hair follicle dermal papilla cell of scalp
CL:2000084,conjunctiva goblet cell
CL:2000085,mononuclear cell of umbilical cord
CL:2000086,neocortex basket cell
CL:2000087,dentate gyrus of hippocampal formation basket cell
CL:2000088,Ammon's horn basket cell
CL:2000089,dentate gyrus of hippocampal formation granule cell
CL:2000090,dentate gyrus of hippocampal formation stellate cell
CL:2000091,endometrial microvascular endothelial cell
CL:2000092,hair follicular keratinocyte
CL:2000093,bronchus fibroblast of lung
CL:2000094,nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa
CL:2000095,cord blood hematopoietic stem cell
CL:2000096,fibroblast of the reticular layer of dermis
CL:2000097,midbrain dopaminergic neuron
CL:3000000,ciliated epithelial cell of esophagus
CL:3000001,Hofbauer cell
CL:3000002,sympathetic noradrenergic neuron
CL:3000003,sympathetic cholinergic neuron
CL:3000004,peripheral sensory neuron
CL:4006000,fibroblast of breast
CL:4006001,fibroblast of skin of scalp
CL:4023000,beta motor neuron
CL:4023001,static beta motor neuron
CL:4023002,dynamic beta motor neuron
CL:4023003,nuclear chain fiber
CL:4023004,nuclear bag fiber
CL:4023005,dynamic nuclear bag fiber
CL:4023006,static nuclear bag fiber
CL:4023007,L2/3 bipolar vip GABAergic cortical interneuron (Mmus)
CL:4023008,intratelencephalic-projecting glutamatergic cortical neuron
CL:4023009,extratelencephalic-projecting glutamatergic cortical neuron
CL:4023010,alpha7 GABAergic cortical interneuron (Mmus)
CL:4023011,lamp5 GABAergic cortical interneuron
CL:4023012,near-projecting glutamatergic cortical neuron
CL:4023013,corticothalamic-projecting glutamatergic cortical neuron
CL:4023014,L5 vip cortical GABAergic interneuron (Mmus)
CL:4023015,sncg GABAergic cortical interneuron
CL:4023016,vip GABAergic cortical interneuron
CL:4023017,sst GABAergic cortical interneuron
CL:4023018,pvalb GABAergic cortical interneuron
CL:4023019,"L5/6 cck, vip cortical GABAergic interneuron (Mmus)"
CL:4023020,dynamic gamma motor neuron
CL:4023021,static gamma motor neuron
CL:4023022,canopy lamp5 GABAergic cortical interneuron (Mmus)
CL:4023023,"L5,6 neurogliaform lamp5 GABAergic cortical interneuron (Mmus)"
CL:4023024,neurogliaform lamp5 GABAergic cortical interneuron (Mmus)
CL:4023025,long-range projecting sst GABAergic cortical interneuron (Mmus)
CL:4023026,direct pathway medium spiny neuron
CL:4023027,L5 T-Martinotti sst GABAergic cortical interneuron (Mmus)
CL:4023028,L5 non-Martinotti sst GABAergic cortical interneuron (Mmus)
CL:4023029,indirect pathway medium spiny neuron
CL:4023030,L2/3/5 fan Martinotti sst GABAergic cortical interneuron (Mmus)
CL:4023031,L4 sst GABAergic cortical interneuron (Mmus)
CL:4023032,ON retinal ganglion cell
CL:4023033,OFF retinal ganglion cell
CL:4023036,chandelier pvalb GABAergic cortical interneuron
CL:4023038,L6b glutamatergic cortical neuron
CL:4023039,amygdala excitatory neuron
CL:4023040,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
CL:4023041,L5 extratelencephalic projecting glutamatergic cortical neuron
CL:4023042,L6 corticothalamic-projecting glutamatergic cortical neuron
CL:4023043,L5/6 near-projecting glutamatergic neuron of the primary motor cortex
CL:4023044,"non-medulla, extratelencephalic-projecting glutamatergic neuron of the primary motor cortex"
CL:4023045,medulla-projecting glutamatergic neuron of the primary motor cortex
CL:4023046,L6b subplate glutamatergic neuron of the primary motor cortex
CL:4023047,L2/3 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
CL:4023048,L4/5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
CL:4023049,L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
CL:4023050,L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex
CL:4023051,vascular leptomeningeal cell
CL:4023052,Betz upper motor neuron
CL:4023053,spinal interneuron synapsing Betz cell
CL:4023054,mesothelial fibroblast
CL:4023055,corticothalamic VAL/VM projecting glutamatergic neuron of the primary motor cortex
CL:4023056,vascular leptomeningeal cell (Mmus)
CL:4023057,cerebellar inhibitory GABAergic interneuron
CL:4023058,mesothelial fibroblast of the leptomeninx
CL:4023059,differentiation-committed oligodendrocyte precursor
CL:4023060,hippocampal CA1-3 neuron
CL:4023061,hippocampal CA4 neuron
CL:4023062,dentate gyrus neuron
CL:4023063,medial ganglionic eminence derived interneuron
CL:4023064,caudal ganglionic eminence derived interneuron
CL:4023065,meis2 expressing cortical GABAergic cell
CL:4023066,horizontal pyramidal neuron
CL:4023068,thalamic excitatory neuron
CL:4023069,medial ganglionic eminence derived GABAergic cortical interneuron
CL:4023070,caudal ganglionic eminence derived GABAergic cortical interneuron
CL:4023071,L5/6 cck cortical GABAergic interneuron (Mmus)
CL:4023072,brain vascular cell
CL:4023073,choroid plexus cell
CL:4023074,mammillary body neuron
CL:4023075,L6 tyrosine hydroxylase sst GABAergic cortical interneuron (Mmus)
CL:4023076,Martinotti neuron
CL:4023077,bitufted neuron
CL:4023079,midbrain-derived inhibitory neuron
CL:4023080,stellate L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mmus)
CL:4023081,inverted L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mmus)
CL:4023083,chandelier cell
CL:4023086,T Martinotti neuron
CL:4023087,fan Martinotti neuron
CL:4023088,large basket cell
CL:4023089,nest basket cell
CL:4023090,small basket cell
CL:4023092,inverted pyramidal neuron
CL:4023093,stellate pyramidal neuron
CL:4023094,tufted pyramidal neuron
CL:4023095,untufted pyramidal neuron
CL:4023097,arachnoid barrier cell
CL:4023107,reticulospinal neuron
CL:4023108,oxytocin-secreting magnocellular cell
CL:4023109,vasopressin-secreting magnocellular cell
CL:4023110,amygdala pyramidal neuron
CL:4023111,cerebral cortex pyramidal neuron
CL:4023112,vestibular afferent neuron
CL:4023113,bouton vestibular afferent neuron
CL:4023114,calyx vestibular afferent neuron
CL:4023115,type 1 spiral ganglion neuron
CL:4023116,type 2 spiral ganglion neuron
CL:4023118,L5/6 non-Martinotti sst GABAergic cortical interneuron (Mmus)
CL:4023119,displaced amacrine cell
CL:4023119,basket morphology L2/3 pvalb-like sst GABAergic cortical interneuron (Mus musculus)
CL:4023120,cochlea auditory hair cell
CL:4023121,sst chodl GABAergic cortical interneuron
CL:4023122,oxytocin receptor sst GABAergic cortical interneuron
CL:4023123,hypothalamus kisspeptin neuron
CL:4023124,dentate gyrus kisspeptin neuron
CL:4023125,KNDy neuron
CL:4023127,arcuate nucleus of hypothalamus KNDy neuron
CL:4023128,rostral periventricular region of the third ventricle KNDy neuron
CL:4023129,retinoblast
CL:4023130,kisspeptin neuron
CL:4023154,myelinating glial cell
CL:4023158,octopus cell of the mammalian cochlear nucleus
CL:4023159,double bouquet cell
CL:4023160,cartwheel cell
CL:4023161,unipolar brush cell
CL:4023162,bushy cell
CL:4023163,spherical bushy cell
CL:4023164,globular bushy cell
CL:4023168,somatosensory neuron
CL:4023169,trigeminal neuron
CL:4023170,trigeminal sensory neuron
CL:4023171,trigeminal motor neuron
CL:4023181,hypendymal cell
CL:4023187,koniocellular cell
CL:4023188,midget ganglion cell of retina
CL:4023189,parasol ganglion cell of retina
CL:4028001,pulmonary capillary endothelial cell
CL:4028002,alveolar capillary type 1 endothelial cell
CL:4028003,alveolar capillary type 2 endothelial cell
CL:4028004,alveolar type 1 fibroblast cell
CL:4028006,alveolar type 2 fibroblast cell
CL:4029001,gamete-nursing cell
CL:4029002,germline-derived nurse cell
CL:4029003,somatic nurse-like cell
CL:4030000,choroidal melanocyte
CL:4030001,stromal cell of thymus
CL:4030002,"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
CL:4030003,interstitial cell of thymus
CL:4030004,thymic nurse cell
CL:4030005,kidney collecting duct beta-intercalated cell
CL:4030006,fallopian tube secretory epithelial cell
CL:4030007,fallopian tube ciliated cell
CL:4030008,pronephric podocyte
CL:4030009,epithelial cell of proximal tubule segment 1
CL:4030010,epithelial cell of proximal tubule segment 2
CL:4030011,epithelial cell of proximal tubule segment 3
CL:4030012,kidney loop of Henle short descending thin limb epithelial cell
CL:4030013,kidney loop of Henle long descending thin limb outer medulla epithelial cell
CL:4030014,kidney loop of Henle long descending thin limb inner medulla epithelial cell
CL:4030015,kidney collecting duct alpha-intercalated cell
CL:4030016,epithelial cell of early distal convoluted tubule
CL:4030017,epithelial cell of late distal convoluted tubule
CL:4030018,kidney connecting tubule principal cell
CL:4030019,kidney connecting tubule intercalated cell
CL:4030020,kidney connecting tubule alpha-intercalated cell
CL:4030021,kidney connecting tubule beta-intercalated cell
CL:4030022,renal medullary fibroblast
CL:4030023,respiratory hillock cell
CL:4030024,hillock cell
CL:4030025,renal cortical fibroblast
CL:4030026,"BEST4+ intestinal epithelial cell, human"
CL:4030027,GABAergic amacrine cell
CL:4030028,glycinergic amacrine cell
CL:4030029,blood lymphocyte
CL:4030030,peripheral blood lymphocyte
CL:4030031,interstitial cell
CL:4030032,valve interstitial cell
CL:4030033,valve endothelial cell
CL:4030034,respiratory ciliated cell
CL:4030035,dental pulp stem cell
CL:4030036,early spermatid
CL:4030037,late spermatid
CL:4030038,"CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell"
CL:4030039,von Economo neuron
CL:4030040,endometrial ciliated epithelial cell
CL:4030041,luminal endometrial ciliated epithelial cell
CL:4030042,glandular endometrial ciliated epithelial cell
CL:4030043,matrix D1 medium spiny neuron
CL:4030047,matrix D2 medium spiny neuron
CL:4030048,striosomal D1 medium spiny neuron
CL:4030049,striosomal D2 medium spiny neuron
CL:4030050,D1/D2-hybrid medium spiny neuron
CL:4030051,nucleus accumbens shell and olfactory tubercle D1 medium spiny neuron
CL:4030052,nucleus accumbens shell and olfactory tubercle D2 medium spiny neuron
CL:4030053,Island of Calleja granule cell
CL:4030054,RXFP1-positive interface island D1-medium spiny neuron
CL:4030055,intermediate cell of urothelium
CL:4030056,umbrella cell of urothelium
CL:4032000,club-like cell of the urethral epithelium
CL:4032001,reelin GABAergic cortical interneuron
CL:4033000,endothelial cell of venule of lymph node
CL:4033001,endothelial cell of arteriole of lymph node
CL:4033002,neuroendocrine cell of epithelium of crypt of Lieberkuhn
CL:4033003,myoepithelial cell of bronchus submucosal gland
CL:4033004,smooth muscle cell of taenia coli
CL:4033005,serous secreting cell of bronchus submucosal gland
CL:4033006,endothelial cell of efferent lymphatic vessel
CL:4033007,brush cell of epithelium of lobar bronchus
CL:4033008,vein endothelial cell of respiratory system
CL:4033009,goblet cell of epithelium of lobar bronchus
CL:4033010,neuroendocrine cell of epithelium of lobar bronchus
CL:4033011,smooth muscle cell of large intestine smooth muscle circular layer
CL:4033012,smooth muscle cell of large intestine smooth muscle longitudinal layer
CL:4033013,suprabasal keratinocyte
CL:4033014,peg cell
CL:4033015,retinal astrocyte
CL:4033016,secondary crest myofibroblast
CL:4033017,bronchiolar smooth muscle cell
CL:4033018,lung megakaryocyte
CL:4033019,ON-blue cone bipolar cell
CL:4033020,mucus secreting cell of trachea gland
CL:4033021,myoepithelial cell of trachea gland
CL:4033022,mucus secreting cell of bronchus submucosal gland
CL:4033023,airway submucosal gland collecting duct epithelial cell
CL:4033024,airway submucosal gland duct basal cell
CL:4033025,perichondrial fibroblast
CL:4033026,lung perichondrial fibroblast
CL:4033027,diffuse bipolar 1 cell
CL:4033028,diffuse bipolar 2 cell
CL:4033029,diffuse bipolar 3a cell
CL:4033030,diffuse bipolar 3b cell
CL:4033031,diffuse bipolar 4 cell
CL:4033032,diffuse bipolar 6 cell
CL:4033033,flat midget bipolar cell
CL:4033034,invaginating midget bipolar cell
CL:4033035,giant bipolar cell
CL:4033036,OFFx cell
CL:4033037,mucus secreting cell of tracheobronchial tree submucosal gland
CL:4033038,"lung resident memory CD4-positive, alpha-beta T cell"
CL:4033039,"lung resident memory CD8-positive, alpha-beta T cell"
CL:4033040,"lung resident memory CD8-positive, CD103-positive, alpha-beta T cell"
CL:4033041,CCL3-positive alveolar macrophage
CL:4033042,metallothionein-positive alveolar macrophage
CL:4033043,lung interstitial macrophage
CL:4033044,deuterosomal cell
CL:4033045,lung migratory dendritic cell
CL:4033048,respiratory suprabasal cell
CL:4033049,taste receptor cell of tongue
CL:4033050,catecholaminergic neuron
CL:4040000,glial restricted tripotential precursor cell
CL:4040001,chorionic girdle cell
CL:4040002,enteroglial cell
CL:4040003,fetal pre-type II pneumocyte
PCL:0011001,Lamp5-like Pax6 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011002,Lamp5-like Egln3_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011003,Lamp5 Egln3_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011004,Lamp5 Egln3_3 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011005,Lamp5 Pdlim5_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011006,Lamp5 Pdlim5_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011007,Lamp5 Slc35d3 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011008,Lamp5 Lhx6 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011009,Sncg Col14a1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011010,Sncg Slc17a8 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011011,Sncg Calb1_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011012,Sncg Calb1_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011013,Sncg Npy2r primary motor cortex GABAergic interneuron (Mmus)
PCL:0011014,Vip Sncg primary motor cortex GABAergic interneuron (Mmus)
PCL:0011015,Vip Serpinf1_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011016,Vip Serpinf1_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011017,Vip-like Serpinf1_3 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011018,Vip Htr1f primary motor cortex GABAergic interneuron (Mmus)
PCL:0011019,Vip Gpc3 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011020,Vip C1ql1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011021,Vip Mybpc1_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011022,Vip Mybpc1_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011023,Vip Chat_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011024,Vip Mybpc1_3 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011025,Vip Chat_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011026,Vip-like Igfbp6_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011027,Vip Igfbp6_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011028,Sst Chodl primary motor cortex GABAergic interneuron (Mmus)
PCL:0011029,Sst Penk primary motor cortex GABAergic interneuron (Mmus)
PCL:0011030,Sst Myh8_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011031,Sst Myh8_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011032,Sst Myh8_3 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011033,Sst Htr1a primary motor cortex GABAergic interneuron (Mmus)
PCL:0011034,Sst Etv1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011035,Sst Pvalb Etv1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011036,Sst Crhr2_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011037,Sst Crhr2_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011038,Sst Hpse primary motor cortex GABAergic interneuron (Mmus)
PCL:0011039,Sst Calb2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011040,Sst Pappa primary motor cortex GABAergic interneuron (Mmus)
PCL:0011041,Sst Pvalb Calb2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011042,Sst C1ql3_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011043,Sst C1ql3_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011044,Sst Tac2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011045,Sst Th_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011046,Sst Th_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011047,Sst Th_3 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011048,Pvalb Gabrg1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011049,Pvalb Egfem1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011050,Pvalb Gpr149 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011051,Pvalb Kank4 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011052,Pvalb Calb1_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011053,Pvalb Calb1_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011054,Pvalb Reln primary motor cortex GABAergic interneuron (Mmus)
PCL:0011055,Pvalb Il1rapl2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011056,Pvalb Vipr2_1 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011057,Pvalb Vipr2_2 primary motor cortex GABAergic interneuron (Mmus)
PCL:0011058,L2/3 IT_1 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011059,L2/3 IT_2 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011060,L2/3 IT_3 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011061,L4/5 IT_1 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011062,L4/5 IT_2 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011063,L5 IT_1 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011064,L5 IT_2 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011065,L5 IT_3 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011066,L5 IT_4 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011067,L6 IT_1 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011068,L6 IT_2 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011069,L6 IT Car3 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011070,L5 ET_1 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011071,L5 ET_2 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011072,L5 ET_3 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011073,L5 ET_4 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011074,L5/6 NP CT primary motor cortex glutamatergic neuron (Mmus)
PCL:0011075,L6 CT Gpr139 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011076,L6 CT Cpa6 primary motor cortex glutamatergic neuron (Mmus)
PCL:0011077,L6 CT Grp primary motor cortex glutamatergic neuron (Mmus)
